sys_sch,SystemId,SystemName,SchoolName,SchoolId,Cluster,Phone_Number,Street,City,State,Zip_Code,total_enroll,Grades,SSAS,Grade,SingleScore,pct_asian,pct_native,pct_black,pct_hispanic,pct_multi,pct_white,pct_ed,pct_swd,pct_lep,Content_MasteryE,ProgressE,Closing_GapE,ReadinessE,CCRPIScoreE,Third_Grade_Reading,Fifth_Grade_Reading,Content_MasteryM,ProgressM,Closing_GapM,ReadinessM,CCRPIScoreM,Eighth_Grade_Reading,Content_MasteryH,ProgressH,Closing_GapH,ReadinessH,Graduation_RateH,CCRPIScoreH,English_BegH,English_DevH,English_ProfH,English_DistH,Math_BegH,Math_DevH,Math_ProfH,Math_DistH,Science_BegH,Science_DevH,Science_ProfH,Science_DistH,Soc_BegH,Soc_DevH,Soc_ProfH,Soc_DistH,College_Readiness,Accelerated_Course_Taking,Four_Year_Graduation_Rate,English_BegE,English_DevE,English_ProfE,English_DistE,Math_BegE,Math_DevE,Math_ProfE,Math_DistE,Science_BegE,Science_DevE,Science_ProfE,Science_DistE,Soc_BegE,Soc_DevE,Soc_ProfE,Soc_DistE,English_BegM,English_DevM,English_ProfM,English_DistM,Math_BegM,Math_DevM,Math_ProfM,Math_DistM,Science_BegM,Science_DevM,Science_ProfM,Science_DistM,Soc_BegM,Soc_DevM,Soc_ProfM,Soc_DistM,CollegeEnrollment,FinancialEfficiency,SchoolClimate,Mobility,PPE
721116,721,Richmond County,Lamar - Milledge Elementary School,116,E,(706)737-7262,510 Eve St,Augusta,GA,30904,380,K-5,,F,57.5,1,0,87,2,2,9,84.199997,14,1,31.1,77.7,75,48.5,57.5,27.5,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6,24.8,16.4,1.2,47.90000000000000,36.2,13.5,2.5,63.3,24.5,10.2,2,55.1,40.8,2,2,,,,,,,,,,,,,,,,,,,4,46.2,
721177,721,Richmond County,Meadowbrook Elementary School,177,E,(706)796-4915,3630 Goldfinch Dr,Augusta,GA,30906,387,K-5,,D,63.5,0,0,92,1,3,3,70.5,12,0,31.2,89.90000000000000,64.3,65,63.5,25.8,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,37.4,8.1,0.5,33.7,50.8,15.6,0,73.10000000000000,20.5,6.4,0,48.7,47.40000000000000,3.8,0,,,,,,,,,,,,,,,,,,,3,39.40000000000000,
721184,721,Richmond County,Morgan Road Middle School,184,M,(706)796-4992,3635 Hiers Blvd,Hephzibah,GA,30815,668,6-8,,F,49.8,1,0,91,2,1,4,61.5,14,2,,,,,,,,27.3,72.8,14.3,69.8,49.8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.7,36.8,13.3,0.2,49.7,44.40000000000000,5.7,0.2,78.10000000000000,17.9,4.100000000000000,0,56.90000000000000,35.9,7.2,0,,,3,37.1,
721189,721,Richmond County,Jamestown Elementary School,189,E,(706)796-4760,3637 Hiers Blvd,Hephzibah,GA,30815,285,K-5,,D,66.10000000000000,1,0,86,6,4,3,61.099998,15,3,44.9,86.7,53.6,71,66.10000000000000,30,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.1,42,12.6,1.4,13.9,47.2,31.3,7.600000000000000,62.3,20.8,15.1,1.9,53.8,42.3,3.8,0,,,,,,,,,,,,,,,,,,,3,29.8,
721194,721,Richmond County,Goshen Elementary School,194,E,(706)796-4646,4040 Old Waynesboro Rd,Augusta,GA,30906,497,K-5,,D,69.2,1,0,48,6,6,38,39.599998,13,1,55.4,81.10000000000000,58.3,77.2,69.2,37.5,48.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.5,41.6,26.1,5.800000000000000,18.7,42,30.4,8.9,43.3,40,13.3,3.3,27.8,60,8.9,3.3,,,,,,,,,,,,,,,,,,,3,17.5,
721197,721,Richmond County,Glenn Hills Middle School,197,M,(706)796-4705,2941 Glenn Hills Dr,Augusta,GA,30906,619,6-8,,D,62.8,0,0,90,5,1,3,74.199997,12,2,,,,,,,,29.1,78.5,91.7,64.3,62.8,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.8,38.90000000000000,8.300000000000000,0,51.3,39.7,8.4,0.6000000000000000,51.2,35.7,13.1,0,43.2,51.5,4.7,0.6000000000000000,,,2,36.3,
721201,721,Richmond County,Sue Reynolds Elementary School ,201,E,(706)855-2540,3840 Wrightsboro Rd,Augusta,GA,30909,890,K-5,,D,61.5,2,1,70,8,5,14,35.400002,11,3,42.4,79.8,38.6,75.3,61.5,34.6,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.9,42.7,17,3.4,34.7,45.3,17.3,2.7,47.6,33.6,17.5,1.4,30.1,60.1,8.4,1.4,,,,,,,,,,,,,,,,,,,3,22.2,
721205,721,Richmond County,Diamond Lakes Elementary School,205,E,(706)771-2881,4153 Windsor Spring Rd,Hephzibah,GA,30815,528,K-5,,C,72.60000000000000,0,0,79,6,4,10,57.400002,15,3,34.7,92.40000000000000,100,74,72.60000000000000,27.7,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,38.40000000000000,14.7,1.9,38.5,44.40000000000000,15.2,1.9,70.10000000000000,23.7,4.100000000000000,2.1,51,44.8,3.1,1,,,,,,,,,,,,,,,,,,,4,36.9,
721213,721,Richmond County,Richmond County Technical Career Magnet School,213,MH,(706)826-1000,3200B Augusta Tech Drive,Augusta,GA,30906,403,6-12,,B,87.2,2,0,75,5,2,16,26.299999,3,1,,,,,,,,66.10000000000000,69.90000000000000,,94.2,74.3,88.90000000000000,76.3,98.3,90.60000000000000,89.40000000000000,99,89.7,,,,,3.8,67.90000000000000,28.3,0,14.8,27.9,47.5,9.800000000000000,7.100000000000000,35.3,36.5,21.2,54.2,70.2,99,,,,,,,,,,,,,,,,,4.800000000000000,39.7,52.40000000000000,3.2,12.7,65.10000000000000,22.2,0,33.3,55.6,5.600000000000000,5.600000000000000,0,38.90000000000000,38.90000000000000,22.2,,,4,4.7,
721290,721,Richmond County,Willis Foreman Elementary School,290,E,(706)592-3991,2413 Willis Foreman Rd,Hephzibah,GA,30815,298,K-5,,D,69.8,1,0,81,5,5,7,54.700001,18,2,44.9,89.10000000000000,71.40000000000000,72.3,69.8,32.1,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.9,44.8,17.9,1.4,26.9,48.3,22.8,2.1,54.5,32.7,10.9,1.8,29.1,41.8,25.5,3.6,,,,,,,,,,,,,,,,,,,3,28.7,
721294,721,Richmond County,Tobacco Road Elementary School,294,E,(706)796-4658,2397 Tobacco Rd,Augusta,GA,30906,389,K-5,,F,58.7,0,0,91,2,4,2,47,8,0,30.7,86.7,35.7,68.8,58.7,17.6,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.7,36,10.8,0.5,40.3,45.7,11.8,2.2,70.3,23.4,6.300000000000000,0,56.3,37.5,6.300000000000000,0,,,,,,,,,,,,,,,,,,,3,26,
721297,721,Richmond County,McBean Elementary School,297,E,(706)592-3723,1165 Hephzibah McBean Rd,Hephzibah,GA,30815,371,K-5,,B,88.30000000000000,0,1,20,5,3,71,50.700001,16,2,73.7,100,100,80.8,88.3,51.3,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,33.2,40.6,10.2,10.2,41.7,37.4,10.7,12.1,34.8,33.3,19.7,10.6,50,30.3,9.1,,,,,,,,,,,,,,,,,,,4,28.6,
721300,721,Richmond County,Lake Forest Hills Elementary School,300,E,(706)737-7317,3140 Lake Forest Dr,Augusta,GA,30909,657,K-5,,B,87,2,0,64,4,4,26,37.900002,10,1,73.7,93.90000000000000,100,85.3,87,55.90000000000000,69.60000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.1,29,39.90000000000000,13,12.6,35.8,35.2,16.4,21.7,33.7,31.3,13.3,10.8,55.40000000000000,22.9,10.8,,,,,,,,,,,,,,,,,,,4,18.5,
721301,721,Richmond County,Jenkins-White Elementary Charter School,301,E,(706)737-7320,800 15th Ave,Augusta,GA,30901,394,K-5,,F,58.5,0,0,96,1,3,1,89.800003,8,0,21.9,93.40000000000000,50,58.9,58.5,11.8,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.3,34,5.100000000000000,0.6000000000000000,52.6,41,5.800000000000000,0.6000000000000000,76.3,23.7,0,0,74.60000000000000,25.4,0,0,,,,,,,,,,,,,,,,,,,1,33.8,
721390,721,Richmond County,Spirit Creek Middle School,390,M,(706)592-3987,115 Dolphin Way,Hephzibah,GA,30815,567,6-8,,D,67.2,0,0,85,4,2,8,47.400002,13,1,,,,,,,,36.7,84.60000000000000,77.5,74.90000000000000,67.2,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.1,40.90000000000000,18.6,0.4,37.7,46.90000000000000,15,0.4,65,22.7,12.3,0,39.90000000000000,52.8,7.4,0,,,3,24.1,
721391,721,Richmond County,Alternative Education School at Lamar,391,MH,(706)796-4965,970 Baker Avenue,Augusta,GA,30904,144,6-12,,F,29.8,0,0,92,2,3,3,70.800003,13,0,,,,,,,,9.800000000000000,34.6,83.3,39.8,35.5,11.7,9.5,,70,15.5,33.8,24.6,,,,,,,,,,,,,,,,,,,36.1,,,,,,,,,,,,,,,,,85.2,7.4,7.4,0,75,20.8,4.2,0,,,,,,,,,,,1,506.4,
721392,721,Richmond County,Performance Learning Center,392,H,(706)796-4965,1740 Walton Way,Augusta,GA,30904,276,9-12,,F,28,1,0,86,1,1,11,46.700001,8,0,,,,,,,,,,,,,,14.2,,100,18.3,17.4,28,70.60000000000000,5.9,23.5,0,,,,,75,5,15,5,81.80000000000000,13.6,4.5,0,5.300000000000000,6.7,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,104.3,
721393,721,Richmond County,W.S. Hornsby Elementary School,393,E,(706)823-6928,310 Kentucky Ave,Augusta,GA,30901,310,K-5,,D,61,0,0,95,3,0,1,87.400002,10,0,30.7,88.8,50,66.2,61,7.7,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.3,28.7,6.4,0.6000000000000000,35.7,45.2,16.6,2.5,65.10000000000000,20.6,12.7,1.6,55.6,38.1,4.800000000000000,1.6,,,,,,,,,,,,,,,,,,,3,31.8,
722102,722,Rockdale County,Peek's Chapel Elementary School,102,E,(770)761-1842,2800 Avalon Pkwy,Conyers,GA,30013,635,K-5,,D,60.2,2,0,88,4,3,3,53.099998,10,2,53.1,61.6,50,76.10000000000000,60.2,34.3,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39.90000000000000,26.3,3.8,22.9,47.8,27,2.4,32.6,40.2,19.6,7.600000000000000,22.8,51.1,19.6,6.5,,,,,,,,,,,,,,,,,,,3,33.3,
722107,722,Rockdale County,General Ray Davis Middle School,107,M,(770)388-5675,3375 E Fairview Rd SW,Stockbridge,GA,30281,1119,6-8,,D,68.40000000000000,2,0,68,6,4,21,26.299999,11,1,,,,,,,,67.3,75.5,32.1,84.8,68.40000000000000,72.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.8,35.1,37.5,7.600000000000000,15.4,41.7,32.6,10.2,23.4,35.1,32.6,8.9,17.7,39.1,30.3,12.9,,,5,10.1,
722110,722,Rockdale County,Hicks Elementary School,110,E,(770)483-4410,1300 Pine Log Rd NE,Conyers,GA,30012,864,K-5,,F,58.40000000000000,1,0,78,14,3,4,54.5,8,9,54.1,70.7,20,72.2,58.4,42.90000000000000,52.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.8,37.5,26.9,7.7,20.8,52.1,22.8,4.4,39.90000000000000,37,18.8,4.3,25.4,52.2,16.7,5.800000000000000,,,,,,,,,,,,,,,,,,,4,23.3,
722174,722,Rockdale County,Honey Creek Elementary School,174,E,(770)483-5706,700 Honey Creek Rd SE,Conyers,GA,30094,586,K-5,,C,75.2,2,0,63,9,5,21,37.5,10,3,68.10000000000000,74.10000000000000,80,84.2,75.2,50,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.5,29.4,42.90000000000000,8.1,14.7,42.6,34.8,7.800000000000000,23.2,34.4,30.4,12,16,46.40000000000000,27.2,10.4,,,,,,,,,,,,,,,,,,,4,12.5,
722176,722,Rockdale County,Heritage High School,176,H,(770)483-5428,2400 Granade Rd.,Conyers,GA,30094,1776,9-12,,C,74.7,2,0,60,17,4,18,24.9,10,3,,,,,,,,,,,,,,63.1,79.7,75,75.3,87,74.7,23.9,33.3,37.6,5.2,26.1,41.7,30,2.2,17.6,23.2,49.6,9.5,24.3,37.2,28.1,10.4,58.5,50.1,85.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13.9,
722178,722,Rockdale County,Barksdale Elementary School,178,E,(770)483-9514,596 Oglesby Bridge Rd SE,Conyers,GA,30094,542,K-5,,C,73.3,1,0,51,8,6,32,38.900002,11,3,75.10000000000000,72.2,59.1,83,73.3,50.5,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,36.6,39.2,9.700000000000000,8.6,38.1,44,9.300000000000000,14.1,22.8,46.7,16.3,10.9,44.6,35.9,8.700000000000000,,,,,,,,,,,,,,,,,,,4,25.2,
722189,722,Rockdale County,Sims Elementary School,189,E,(770)922-0666,1821 Walker Rd.,Conyers,GA,30094,508,K-5,,D,60.5,6,0,66,14,5,9,47,9,9,64.60000000000000,69.10000000000000,8.300000000000000,78.2,60.5,39.5,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.5,35.5,32.7,7.300000000000000,17.2,46.7,30.3,5.7,24.4,29.1,36,10.5,11.6,39.5,27.9,20.9,,,,,,,,,,,,,,,,,,,4,36.5,
722192,722,Rockdale County,Salem High School,192,H,(770)929-0176,3551 Underwood Rd.,Conyers,GA,30013,1148,9-12,,D,62.6,2,0,82,8,2,6,35.799999,13,2,,,,,,,,,,,,,,44.4,76,37.5,64.90000000000000,86.5,62.6,33.3,37.1,28.5,1.1,37.9,44.3,17.2,0.6000000000000000,42.40000000000000,26.8,27.3,3.5,45.1,30.8,21,3.1,42.5,42.8,86.30000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21.8,
722194,722,Rockdale County,Shoal Creek Elementary School,194,E,(770)929-1430,1300 McWilliams Rd.,Conyers,GA,30094,691,K-5,,D,63.5,1,0,79,9,3,9,47,10,4,59.2,71.40000000000000,35,77.40000000000000,63.5,38.3,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.5,36.9,30.8,4.800000000000000,21.1,44.7,27.5,6.600000000000000,23.2,32.1,33,11.6,11.7,62.2,24.3,1.8,,,,,,,,,,,,,,,,,,,4,23.4,
722197,722,Rockdale County,Lorraine Elementary School,197,E,(770)483-0657,3343 E Fairview Rd SW,Stockbridge,GA,30281,732,K-5,,C,71.5,2,0,59,7,5,27,26.4,10,2,77.90000000000000,68.5,50,83.5,71.5,53.40000000000000,67.10000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7,34.9,44.3,10.2,7.600000000000000,39.90000000000000,41.2,11.2,10.3,26.5,45.2,18.1,6.5,51,33.5,9,,,,,,,,,,,,,,,,,,,5,13.3,
722278,722,Rockdale County,Conyers Middle School,278,M,(770)483-3371,400 Sigman Rd.,Conyers,GA,30012,939,6-8,,D,67,1,0,66,17,4,12,51.700001,14,6,,,,,,,,49.8,72.2,76.8,76.3,67,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.2,40,26.2,2.6,33.1,40.6,23,3.3,42.3,35,19.9,2.8,21.6,41.1,28.9,8.4,,,4,23.1,
722289,722,Rockdale County,Hightower Trail Elementary School,289,E,(770)388-0751,2510 Highway 138 NE,Conyers,GA,30013,571,K-5,,C,75.8,2,0,60,11,3,24,42.700001,13,9,64.7,76.60000000000000,90.90000000000000,79.8,75.8,54.5,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.3,43.40000000000000,27.6,8.6,15.6,46.7,31.8,5.9,16.5,36.9,32,14.6,13.1,50.5,26.3,10.1,,,,,,,,,,,,,,,,,,,5,21.9,
722294,722,Rockdale County,Memorial Middle School,294,M,(770)922-0139,3205 Underwood Rd.,Conyers,GA,30013,819,6-8,,F,59.2,2,0,81,10,3,4,39.099998,11,3,,,,,,,,51.8,68.40000000000000,30.8,75.60000000000000,59.2,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.4,38.5,26.6,3.5,29.7,43.7,22.3,4.3,35.4,31.2,28.5,4.9,24,43.1,26,6.9,,,4,24.8,
722378,722,Rockdale County,Edwards Middle School,378,M,(770)483-3255,2633 Stanton Rd SE,Conyers,GA,30094,968,6-8,,D,64.90000000000000,2,0,60,27,3,8,41.900002,15,10,,,,,,,,54.5,72.10000000000000,48.3,80.2,64.90000000000000,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.1,40.7,27,2.3,20.3,46.5,28.4,4.800000000000000,33.3,38.8,24.4,3.4,22.9,44.2,26.4,6.5,,,5,20.3,
722379,722,Rockdale County,Alpha Academy,379,EMH,(770)922-8636,1045 North St.,Conyers,GA,30012,53,5-12,,F,25.4,0,0,81,6,2,11,54.700001,19,2,,,,,,,,,,,59.8,,,5.1,,,65.90000000000000,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,265.4,
722380,722,Rockdale County,Open Campus Rockdale School,380,H,(770)388-5727,1115 West Ave.,Conyers,GA,30012,156,9-12,,F,47.3,0,0,75,13,1,10,35.299999,14,1,,,,,,,,,,,,,,21.8,77,,28.9,57,47.3,42.40000000000000,49.40000000000000,7.100000000000000,1.2,59.5,37.8,2.7,0,82.10000000000000,3.6,14.3,0,68.60000000000000,19.8,10.5,1.2,,1,49.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,68.2,
723101,723,Schley County,Schley Middle High School,101,MH,(229)937-0560,2131 Hwy 19 South,Ellaville,GA,31806,730,6-12,,D,68.7,2,0,15,4,1,78,22.1,8,0,,,,,,,,69.90000000000000,68.10000000000000,25,86.40000000000000,65.8,71.7,67.90000000000000,52.1,76.5,88.7,94.8,71.2,24.2,31.9,35.2,8.800000000000000,14.1,42.40000000000000,34.8,8.700000000000000,25.3,33,28.6,13.2,11.6,31.3,49.1,8,82.80000000000000,75.2,97.30000000000000,,,,,,,,,,,,,,,,,19.7,36.1,38.8,5.5,11.2,39.7,38.2,10.9,23.1,30.6,38.90000000000000,7.4,10.3,40.2,37.4,12.1,,,4,7.7,
723198,723,Schley County,Schley County Elementary School,198,E,(229)937-0550,1997 U.S. Highway 19 South,Ellaville,GA,31806,527,K-5,,C,73.8,1,0,17,3,2,76,30.6,14,1,81.2,71,50,85.60000000000000,73.8,62.1,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.600000000000000,41.1,39.3,10,6.300000000000000,38.5,40,15.2,11,22,36.3,30.8,5.5,44,24.2,26.4,,,,,,,,,,,,,,,,,,,4,11,
724191,724,Screven County,Screven County Elementary School,191,E,(912)451-2100,1333 Frontage Rd E,Sylvania,GA,30467,1094,K-5,,C,74.2,1,0,47,3,4,45,54,14,1,56.1,87.8,77.5,75.10000000000000,74.2,41.6,38.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,38.8,21.1,5.600000000000000,12.9,48.6,31.5,7.100000000000000,35.9,34.1,24.7,5.300000000000000,27.6,46.5,17.6,8.200000000000000,,,,,,,,,,,,,,,,,,,4,15.2,
724197,724,Screven County,Screven County Middle School,197,M,(912)451-2200,126 Friendship Rd,Sylvania,GA,30467,508,6-8,,B,82.10000000000000,0,0,46,3,2,48,48.799999,19,2,,,,,,,,57.8,97.90000000000000,100,77.3,82.10000000000000,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.2,36.3,26.9,3.6,21.8,39.7,31.1,7.4,27.8,29.3,29.3,13.5,20.5,46.2,25,8.300000000000000,,,4,18.7,
725196,725,Seminole County,Seminole County Middle/High School,196,MH,(229)524-5135,5582 Ga Highway 39,Donalsonville,GA,39845,783,6-12,,D,69.3,1,0,41,2,3,52,45.700001,7,1,,,,,,,,55.3,92,58.3,74.2,72.40000000000000,55.1,56,82.3,0,77.3,91,66.7,23.8,39,32.4,4.800000000000000,27,40.90000000000000,25.2,7,34.2,25.4,29.8,10.5,33.7,37.9,18.9,9.5,67.3,42.1,88.30000000000000,,,,,,,,,,,,,,,,,27.8,29.9,34.9,7.5,26.4,34.8,30.3,8.4,55.5,23.6,19.1,1.8,34.9,44.3,17.9,2.8,,,3,10.1,
725296,725,Seminole County,Seminole County Elementary School,296,E,(229)524-5235,800 Marianna Hwy,Donalsonville,GA,39845,650,K-5,,C,71.5,1,0,42,2,4,50,56,9,2,65.5,87.7,72.2,51.8,71.5,55.1,52.90000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.4,34.6,35.5,9.4,15.4,47.8,28.3,8.5,24.6,31.4,26.3,17.8,18.6,52.5,19.5,9.300000000000000,,,,,,,,,,,,,,,,,,,3,12.8,
726101,726,Griffin-Spalding County,Spalding High School,101,H,(770)229-3775,433 Wilson Rd,Griffin,GA,30224,1324,9-12,,D,64.40000000000000,1,0,34,6,4,55,23.9,10,1,,,,,,,,,,,,,,52.4,77.8,25,68.2,84.3,64.40000000000000,36.6,32.4,29.1,2,45.5,39.3,12.2,3,43,21.5,27,8.5,30.9,28.9,34.8,5.4,52.7,38.8,85.80000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13.8,
726103,726,Griffin-Spalding County,Moreland Road Elementary School,103,E,(770)229-3755,455 Moreland Rd,Griffin,GA,30224,492,K-5,,B,80.5,1,0,45,7,7,41,43.299999,10,6,64,94.2,83.3,79.40000000000000,80.5,35.1,56.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,39.7,26.4,3.7,15.3,36.4,39.3,9.1,17.8,32.9,39.7,9.600000000000000,6.800000000000000,49.3,35.6,8.200000000000000,,,,,,,,,,,,,,,,,,,4,24,
726106,726,Griffin-Spalding County,Carver Road Middle School,106,M,(770)229-3739,2185 Carver Rd,Griffin,GA,30224,488,6-8,,C,72.7,1,0,52,8,5,33,44.099998,9,6,,,,,,,,57.7,84.5,70.5,76.2,72.7,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,39.6,25.7,4.7,23.8,42.8,26.4,7,32.2,29.6,27,11.2,15.8,38.2,35.5,10.5,,,4,21.4,
726107,726,Griffin-Spalding County,Kennedy Road Middle School,107,M,(770)229-3760,280 Kennedy Rd,Griffin,GA,30223,459,6-8,,F,57.3,0,0,48,9,4,38,46.400002,13,4,,,,,,,,39.1,66.40000000000000,54.6,70.60000000000000,57.3,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6,35.4,20.7,2.4,37.9,42.40000000000000,16.4,3.3,65.3,17.7,16.1,0.8,48.40000000000000,39.5,10.5,1.6,,,4,31.7,
726110,726,Griffin-Spalding County,Rehoboth Road Middle School,110,M,(770)229-3727,1500 Rehoboth Rd,Griffin,GA,30224,698,6-8,,D,67.7,0,0,34,6,3,56,34.400002,12,2,,,,,,,,60.3,79.7,39.6,78.7,67.7,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.6,35.6,32.1,5.7,17.5,44.40000000000000,29.1,9,35.6,27.5,29.7,7.2,22.7,44.1,26.9,6.300000000000000,,,4,17.2,
726187,726,Griffin-Spalding County,Griffin High School,187,H,(770)229-3752,1617 W Poplar St,Griffin,GA,30224,1434,9-12,,D,63.3,1,0,59,7,3,28,40.200001,13,2,,,,,,,,,,,,,,39.3,75.10000000000000,67.90000000000000,59.7,88.10000000000000,63.3,39.5,35.2,23.4,2,58.6,32.6,8,0.8,50.3,24.9,21.3,3.6,41,33,24.7,1.3,46.5,31,88.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,16.1,
726192,726,Griffin-Spalding County,Cowan Road Elementary School,192,E,(770)229-3790,1233 Cowan Rd,Griffin,GA,30223,598,K-5,,D,65.40000000000000,1,0,52,10,7,29,51,12,10,48.1,77.40000000000000,60.4,74.3,65.40000000000000,28.7,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,37.6,18.6,3.2,25.1,47,24.4,3.6,33.3,30.3,25.3,11.1,38,45,14,3,,,,,,,,,,,,,,,,,,,4,22.1,
726195,726,Griffin-Spalding County,Jordan Hill Road Elementary School,195,E,(770)229-3777,75 Jordan Hill Rd,Griffin,GA,30223,355,K-5,,D,69.3,1,0,29,13,6,50,52.400002,13,9,58.8,76.90000000000000,63.6,76.2,69.3,32.8,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.4,37.2,25,8.300000000000000,18.9,45.6,27.8,7.800000000000000,27.8,25.9,33.3,13,24.1,55.6,16.7,3.7,,,,,,,,,,,,,,,,,,,4,22,
726199,726,Griffin-Spalding County,Futral Road Elementary School,199,E,(770)229-3735,180 Futral Rd,Griffin,GA,30224,583,K-5,,C,79.10000000000000,0,0,25,8,4,62,37.400002,11,5,69.90000000000000,83.7,84.10000000000000,81.10000000000000,79.10000000000000,52.5,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.6,41.5,31.5,11.4,12.5,36.3,35.3,15.9,21.6,29.4,40.2,8.800000000000000,25.3,52.5,17.2,5.100000000000000,,,,,,,,,,,,,,,,,,,5,19.2,
726201,726,Griffin-Spalding County,Cowan Road Middle School,201,M,(770)229-3722,1185 Cowan Rd,Griffin,GA,30223,575,6-8,,F,50.90000000000000,1,0,51,11,6,31,51.5,17,7,,,,,,,,33.7,63.5,30.8,69.90000000000000,50.9,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.1,35.4,15.8,1.8,45.6,42.1,9.9,2.3,64.7,23.1,11.5,0.6000000000000000,45.5,41,13.5,0,,,3,29.9,
726208,726,Griffin-Spalding County,AZ Kelsey Academy,208,H,(770)229-4365,200 A Z Kelsey Ave,Griffin,GA,30223,46,9-12,,D,60.2,0,0,61,9,9,22,28.299999,2,0,,,,,,,,,,,,,,24.1,100,100,27.6,58.7,60.2,41.2,41.2,17.6,0,,,,,,,,,70,20,10,0,20.6,6.800000000000000,56.40000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,113.6,
727104,727,Stephens County,Stephens County Middle School,104,M,(706)886-2880,1315 Rose Ln,Toccoa,GA,30577,891,6-8,,C,71.40000000000000,1,0,13,4,7,75,40.400002,13,2,,,,,,,,65.8,87.2,32.7,81.10000000000000,71.40000000000000,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.2,41.6,30.8,4.4,13.3,46,32.7,8.1,22.5,27.9,39.90000000000000,9.800000000000000,12,33.5,37.5,17.1,,,3,13.5,
727187,727,Stephens County,Liberty Elementary School,187,E,(706)886-3934,222 Old Liberty Hill Rd,Toccoa,GA,30577,606,1-2,,C,75,2,0,13,5,8,71,44.599998,13,4,67.3,65.60000000000000,83.3,79.40000000000000,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6,39.6,24,12.8,14,39.6,35.6,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13.9,
